Effort_Type,Date_Deployed,Date_Retrieved,StartTime_Deployed,EndTime_Deployed,StartTime_Retrieved,EndTime_Retrieved,Weather,Personnel,Management_Area,Waterbody,Site_ID,Site_Name,Index,DistanceMouth,Site_Info,County,Trap_Effort,Trap_Type,Trap_Number,Trap_Info,Bait,Latitude,Longitude,Date_Checked,Year,CAMA_Total,CAMA_Male,CAMA_Female,HEOR,LEAR,HENU,GAAC,CYAG,MEMA,PAHI,PAGR,COAS,OLMA,FLAT,PLST,BAAT,NASS,BROK,SAND,BUBB,ILOB,JELL,TECH,ELFS,MEGR,CAPR,PAMA Present,PAMA,Other_Bycatch,Mortalities,Notes,Data_Source,TrackedChanges
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,West Samish ,,,-,Skagit,182,Fukui,1499-R,-,Mackerel,48.55928,-122.47829,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,1323-G,-,Mackerel,48.5548,-122.45904,9/3/20,2020,0,0,0,X,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,LEAR-X,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Fukui,1435-R,-,Mackerel,48.55427,-122.4578,9/3/20,2020,0,0,0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,1400-G,-,Mackerel,48.55431,-122.45748,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Lat/long changed, removed '4' placed before the 7; Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,1468-R,-,Mackerel,48.55426,-122.45803,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,1396-G,-,Mackerel,48.55445,-122.45847,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Fukui,Alice Bay 3,-,Mackerel,48.55454,-122.45768,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Fukui,1393-P,-,Mackerel,48.55431,-122.45844,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,1094-Y,-,Mackerel,48.55439,-122.45768,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,1465-R,-,Mackerel,48.55449,-122.45824,9/3/20,2020,0,0,0,X,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Minnow,Alice Bay 4,-,Mackerel,48.55465,-122.458,9/3/20,2020,0,0,0,X,-,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,CYAG-X,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Fukui,Alice Bay 2,-,Mackerel,48.55467,-122.45827,9/3/20,2020,0,0,0,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,0,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,9/2/20,9/3/20,8:30,10:30,8:30,11:30,"Cloudy, Sunny","PBNERRS: Sylvia Yang, Heath Bohlmann, Holly Young",North Puget Sound,Samish Bay,N/A,Samish River,,,Mouth,Skagit,12,Fukui,Alice Bay 1,-,Mackerel,48.55466,-122.45875,9/3/20,2020,0,0,0,X,X,-,-,X,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,None Detected,0,-,CYAG-X,-,WDFW,"Changed name from ""Samish River - Mouth"" to ""Samish River"" - CB 3/8/2022; Changed management area from ""San Juan Islands"" to ""North Puget Sound"" to standardize 2022 derived EGC Management Area boundaries - CB 11/7/2022"
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,1176-B,-,Mackerel and sardine,48.600191,-122.424918,8/10/21,2021,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,872-R,-,Mackerel and sardine,48.600021,-122.424629,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,52-P,-,Mackerel and sardine,48.60005,-122.424564,8/10/21,2021,0,0,0,36,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,102-Y,-,Mackerel and sardine,48.599976,-122.424491,8/10/21,2021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,30-P,-,Mackerel and sardine,48.599966,-122.424345,8/10/21,2021,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,369-R,-,Mackerel and sardine,48.599905,-122.424315,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,1460-R,-,Mackerel and sardine,48.599816,-122.424208,8/10/21,2021,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,HENU-1,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,137-Y,-,Mackerel and sardine,48.59978,-122.424163,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,177-P,-,Mackerel and sardine,48.59973,-122.424072,8/10/21,2021,0,0,0,13,0,11,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,GAAC-1,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,640-P,-,Mackerel and sardine,48.599708,-122.424029,8/10/21,2021,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,1416-R,"Trap moved 5m upstream, day 1",Mackerel and sardine,48.599648,-122.423901,8/10/21,2021,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,605-P,-,Mackerel and sardine,48.599584,-122.423833,8/10/21,2021,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Fukui,566-P,-,Mackerel and sardine,48.599556,-122.423783,8/10/21,2021,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,1372-P,-,Mackerel and sardine,48.599502,-122.423753,8/10/21,2021,1,0,1,48,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,1376-P,-,Mackerel and sardine,48.599502,-122.423644,8/10/21,2021,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,1353-G,-,Mackerel and sardine,48.59967,-122.423323,8/10/21,2021,2,1,1,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Added EGC, entered in wrong trap - CB 12/14/21"
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Puget Sound Energy,Skagit,57,Minnow,41-P,-,Mackerel and sardine,48.599499,-122.423188,8/10/21,2021,0,0,0,12,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Subtracted EGC, entered in wrong trap - CB 12/14/21"
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Fukui,570-P,-,Mackerel and sardine,48.599669,-122.422644,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Fukui,1096-Y,-,Mackerel and sardine,48.599873,-122.422729,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Minnow,133-P,-,Mackerel and sardine,48.599882,-122.422736,8/10/21,2021,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Fukui,1310-G,-,Mackerel and sardine,48.599806,-122.422585,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,X,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Minnow,1444-R,-,Mackerel and sardine,48.599937,-122.422854,8/10/21,2021,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Minnow,1392-G,-,Mackerel and sardine,48.599717,-122.422437,8/10/21,2021,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Minnow,27-P,-,Mackerel and sardine,48.599642,-122.422342,8/10/21,2021,0,0,0,17,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Minnow,1165-Y,-,Mackerel and sardine,48.599683,-122.422726,8/10/21,2021,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,9:15,10:40,9:15,11:40,Partly Cloudy,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Colony Creek,,,Werder property,Skagit,57,Minnow,1414-R,-,Mackerel and sardine,48.599581,-122.42292,8/10/21,2021,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,North of river,Skagit,40,Minnow,1471-R,-,Mackerel and sardine,48.555139,-122.455382,8/10/21,2021,0,0,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,LEAR-1; GAAC-1,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,North of river,Skagit,40,Fukui,1313-G,-,Mackerel and sardine,48.555107,-122.455121,8/10/21,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,LEAR-1,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,North of river,Skagit,40,Fukui,1391-P,-,Mackerel and sardine,48.555038,-122.454811,8/10/21,2021,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,LEAR-1,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Fukui,1393-P,-,Mackerel and sardine,48.554522,-122.456281,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Minnow,42-P,-,Mackerel and sardine,48.554524,-122.456168,8/10/21,2021,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Minnow,1142-B,-,Mackerel and sardine,48.554505,-122.456556,8/10/21,2021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Fukui,1182-Y,-,Mackerel and sardine,48.554422,-122.456454,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Minnow,183-Y,-,Mackerel and sardine,48.554198,-122.457104,8/10/21,2021,0,0,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,GAAC-1,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Fukui,636-P,-,Mackerel and sardine,48.554215,-122.456895,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Minnow,1092-Y,-,Mackerel and sardine,48.554219,-122.456706,8/10/21,2021,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,GAAC-3,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Fukui,603-P,-,Mackerel and sardine,48.554237,-122.456508,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Minnow,1066-B,-,Mackerel and sardine,48.55426,-122.456349,8/10/21,2021,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Fukui,7-P,-,Mackerel and sardine,48.554467,-122.456903,8/10/21,2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
Assessment,8/9/21,8/11/21,11:15,12:05,10:00,10:35,Sunny,"WDFW: Kyle Selstead, Lennah Mohar",North Puget Sound,Samish Bay,N/A,Samish River,,,South of river,Skagit,40,Minnow,1348-G,-,Mackerel and sardine,48.554589,-122.456875,8/10/21,2021,0,0,0,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,None Detected,0,0,0,-,WDFW,"Changed site name to ""Samish River"" from ""Edison"" - CB 11/10/2022"
